"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"cR_nCT_P15.2"	21.4198699835814	34.6072559175524	26.594080606542	25.3673337945104	38.3838020998165	19.9976606976431	9.99182193928407	12.7252878722664	20.4426171390357	25.7028697875035	41.8871797620857	18.8464045569098	18.2110119015927	27.1955216232987	17.585043284116	45.8568138720211	46.3747595027691	37.0359263241496	37.0575757711615	28.5751129186056	28.6933730693889	23.6327869895553	23.9388125428858	6.63712598529079	5.78291130573648	3.50069394158011	4.00063171413448	3.14029883289104	3.54987695997683	0.382399576973996	0	3.67818491551995	4.12150995125685	7.60688736307383	8.27788228847304	28.9887940295674	29.7787514437198	16.6134943915687	17.2793537449079	49.6413812810489	50.7424165503635	43.1615696903334	43.4040125310671	38.8373075231206	38.5760706877647	34.2139465345855	33.4904689710393	24.8682532346569	24.9457005673208	23.6722384119586	26.9863036894709	21.060502794442	26.6300121196495	25.2673119409623	18.0319433269671	20.0082476551495	19.7639938950163	32.0156254730927	50.8662673467778	49.5106440073766	30.7267999516344	29.6690856634931	29.2082094844219	26.3164607769527	26.4529590996489	33.9615724660011	36.4404491286315	37.4247599330725	32.9533264640696	33.1238852998917	30.9338916111801	31.1628580187333	28.3909356799372	27.210078132559	28.0752537864337	31.6021465878048	33.8362007044821	34.139884507869
"nCT_P15_iPSC.1"	18.9293749074204	31.9426714849755	26.2187529710253	22.1012588086204	35.5458119597012	19.6097463066638	6.92790568794921	9.50828156869204	19.6886049285044	22.4718332292685	39.0863641863572	17.7976850627642	14.9523714405046	25.109580743667	16.8981180442639	43.2468008914632	43.822106750508	34.9582509407906	34.9602893751155	26.9905254219313	27.1057233293159	22.309060931661	22.536821764607	5.88638436971287	4.96666494533526	4.18138288652168	4.40727217411744	2.99118543196765	3.26392849455977	3.31275299532625	3.67818491551995	0	0.667530148187196	6.74594060973379	7.46355153894822	27.6703145252093	28.3618406799123	15.3022386781643	16.130803687448	47.1583159999809	48.278456934316	41.5169295996307	41.7304010166505	38.2409813895797	37.980913699443	34.2382597896932	33.5045698314353	23.0465810963669	23.0838911215733	21.9726758532977	25.4249188690988	21.0647542914473	25.8453421032714	24.6061097715929	18.2136502369664	20.4065183295792	20.0871168498805	30.469938410034	48.4099390886918	47.09306586209	27.9503348536266	27.1085402965706	26.5540549589473	25.6082508741666	26.3171867027801	35.2164661088848	33.9198216195903	34.9108585456751	30.505998398829	30.6935173476531	28.569747454994	28.789429766922	26.4546609898007	25.2317422021985	28.7437716995896	32.6107494615352	35.7819377488308	36.0500298246191
"nCT_P15_iPSC.2"	18.8701553177882	31.7537161252506	26.697418578279	21.9737232108901	35.2731208189792	20.1233170836216	6.95205747136461	9.46406871374241	20.1377196860261	22.3783099423278	38.809819602536	18.2442767271561	14.8165218699202	24.9850431150359	17.3837407165038	43.3166522475747	43.90708740428	35.1942595456848	35.1920985492517	27.3116963331985	27.4267657510756	22.7017850920729	22.9162128079885	6.40305729195774	5.44796453051824	4.74028024643608	5.01768153831106	3.37709547950041	3.6297272070711	3.74740310220846	4.12150995125685	0.667530148187196	0	7.26260491770006	7.98937467786802	27.3381649591634	28.0317362225351	15.120616979456	15.9241857162093	47.2552216782588	48.3778841842804	41.8325872425464	42.0405189788122	38.6997100063399	38.43617876621	34.7286809751963	33.9908804869551	23.1926801177094	23.1948315487064	22.0450928143916	25.5536435411572	21.3749543246186	25.8728588765377	24.6846305891445	18.6947913240877	20.8025840612754	20.5161191257762	30.8072857631785	48.4874127554946	47.1868706241372	27.9714725533668	27.2014738274372	26.6265100998139	26.0632331082438	26.8100039970299	35.7523209991307	33.9927937221404	34.9809709128354	30.6288433649007	30.8200782073959	28.7227076853752	28.9341120586983	26.7295775950494	25.5005801237769	29.2825235813183	33.1168210578962	36.1925597470651	36.4401806400278
"CT_Okae.1"	16.1682833412085	29.9840665690158	21.7550547906238	19.9120461061712	34.3804797409227	14.4532035733778	5.870544430209	8.17225829938655	15.3290465056142	20.0484274149566	37.9213907080724	11.9106375238228	13.3024397843707	23.0849775154488	11.8756207729193	40.3529277285665	40.8110379191869	30.0689506075516	30.1039979288195	20.9903086669126	21.111108778241	16.7578154031983	17.0594678289991	5.27214422836882	6.0156684584682	6.62754700764971	5.66940017472983	7.6068832043016	7.69745346117399	7.49493410259293	7.60688736307383	6.74594060973379	7.26260491770006	0	0.990223031990302	29.0509307591006	29.5618489924389	15.6825676563953	16.9254748630029	44.0998237728742	45.2207401926845	36.1103173254257	36.3670976602976	31.5966169553829	31.3233504372132	27.5787416665377	26.862504850899	18.2370706114598	18.6152053023564	18.1235196865036	20.9089673934947	16.4045125394343	23.3841713591751	21.7289373215442	12.0029952006299	15.3018153852723	14.5169744242613	25.4014240882802	45.8432404317233	44.3496461208633	25.9166258615753	24.4343514390803	23.9765674886095	18.9798795656428	19.6067106817109	29.4511571668484	31.5505299926466	32.5918314624412	27.4429916757733	27.6059972705989	25.2081951423819	25.5914473656674	21.4904956353662	20.2757438252263	22.3677061429163	26.8173495622919	32.2789402019682	32.7150189446643
"CT_Okae.2"	16.4199139935242	30.2616112548621	20.7767752551992	19.8217137741257	34.7182767558295	13.4642265920472	6.24228381456441	8.30704079442635	14.366255848838	19.8638956449474	38.2625387158655	10.9834279852163	13.4044209545984	23.5140057596659	10.8919807232522	39.6589357214833	40.0990228161584	29.295949521469	29.3342987918653	20.3192743775141	20.4369857221744	15.8514796586303	16.1627647063131	5.14713133078348	6.08227664742819	6.94817691926705	5.93518805163221	8.07533729805053	8.12115715469441	8.1849055815226	8.27788228847304	7.46355153894822	7.98937467786802	0.990223031990302	0	29.8938865823514	30.3833359412763	16.5192968266773	17.7920424333378	43.3658719485825	44.4811944091886	35.2615165446405	35.520402693501	30.8558381226644	30.6029167986789	27.0451115313056	26.3447618300332	18.1736618820274	18.6367109110414	18.3352754536287	20.9751526365436	16.6168171690809	23.9025428068573	22.2038284431607	11.7693044376249	15.4059255816314	14.4977405074244	24.5035099774422	45.1161729977744	43.6089860555039	25.3282853795805	23.7652802841778	23.3390580290655	18.2477456478146	19.0299953813426	29.1947197920493	30.8647039647889	31.9048575720564	26.7243010246069	26.8820230517151	24.4684205823921	24.8557345909776	20.6879107393047	19.4900758076078	21.9420860178126	26.6023240210107	32.5057435429104	32.9791517709579
"nST.1"	21.1411009931414	21.856991152435	49.5876513767657	29.3818766847424	22.6675819114306	42.2429409979849	26.5650209188939	27.1669478788327	43.0930766585703	31.2966329006648	24.5074786505223	37.5982623178316	25.7502224562313	15.9830567069802	39.6745572662201	58.4309204780139	59.1949425581233	49.0178596442697	48.9899943233774	39.0922518568496	39.2367348543251	41.1156215272593	41.1844143261695	32.5326579257925	32.1753447319716	31.4750664746244	31.4174841707944	30.4921651080577	30.8384582940466	28.7512305482589	28.9887940295674	27.6703145252093	27.3381649591634	29.0509307591006	29.8938865823514	0	1.31661888673123	13.4341506165015	12.2737721006605	62.74535182182	63.9437145863426	55.9487166117031	56.1399368562479	49.7260977373597	49.0119886227853	43.2955116971963	42.4275732742794	26.4674344785834	24.9539826383623	21.5078195866611	24.6647165495124	24.8334820932219	15.8738347631333	17.5364323744435	30.7142965529314	27.4286756357616	28.8520226878142	48.4667192954129	65.1501778730043	63.8995034837381	45.3024575936183	45.167528835727	44.1744825663521	39.5982522905528	38.3162670089415	42.5806005075536	51.8577249047221	52.8615595686332	48.1327634271068	48.3678377237268	46.4238734415109	46.9020222271281	42.9083429105772	41.6133917602243	39.3963486424456	39.1887561045172	36.9175296084027	36.2058758815151
"nST.2"	20.9205578363174	20.885760152923	49.8509708066404	29.0780651098999	21.5629944065267	42.541141934916	26.959312855466	27.4402909272998	43.3834842617144	31.0165535080542	23.3176603450953	37.7918857893272	25.7482623624644	15.3733824509658	39.984125134187	58.1398630789927	58.9065477918066	48.7407603269248	48.710620709604	38.9037529262435	39.046709001944	41.1897968112561	41.2443182393675	33.1187168651771	32.7965762296611	32.1795869160405	32.0921471363503	31.2185048471237	31.5572530165003	29.53450552526	29.7787514437198	28.3618406799123	28.0317362225351	29.5618489924389	30.3833359412763	1.31661888673123	0	13.9678251087763	12.9135209277986	62.4494267010245	63.6463602710069	55.6659305624234	55.8522204925956	49.5314577825932	48.8098647128713	43.2161254492133	42.3530255036743	26.1750090165239	24.6324676287057	21.2414987245608	24.2855720313958	25.0174079634962	15.7084608172289	17.4646436935768	30.9832344873169	27.7012763790446	29.104590131359	48.4031081233446	64.9125529462061	63.6655176275483	45.2262669158789	45.1129520933018	44.1093645574792	39.5883204025344	38.3563362249819	42.77402689071	51.7519646433049	52.7514275422902	48.0257429084718	48.2610349943736	46.3404652500655	46.8285004785455	42.8106170373035	41.5267877095062	39.5448488730419	39.3459155060368	37.3873899099176	36.6772732906681
"nEVT.1"	12.3300734451696	21.5449593868958	36.5103800873648	21.2985964257975	24.9211184841138	29.0711006283297	13.9911275654404	15.1802478623011	30.0418241510146	22.7868464953676	28.0237988761889	24.7776762425221	15.5497757740307	12.9726406180073	26.5247433161882	49.1189687311812	49.7701260842102	38.7910623245935	38.7901944298434	28.385762203653	28.5350827249651	28.7802638258828	28.9271204561921	19.5299731234717	19.3513535971655	18.7744175548137	18.5437439003411	18.1325628122288	18.4752186698707	16.3782592650057	16.6134943915687	15.3022386781643	15.120616979456	15.6825676563953	16.5192968266773	13.4341506165015	13.9678251087763	0	1.62916483073961	53.2954970918372	54.488791033355	45.5183419682932	45.746968656323	39.3534047214247	38.75798453925	33.2986325715187	32.4286084204543	17.5922696306965	16.5658703991299	13.3923829590743	17.3973065871389	14.8897506643142	12.5408166201903	12.3216679830172	18.5573486911464	16.6581915080105	17.6293572821737	36.7995076403589	55.5518722374594	54.1620144009157	35.1401353978086	34.4695126693413	33.622703211114	27.9596437350264	27.0218647266224	33.3399718223996	41.584694712948	42.6377494516076	37.5238480065115	37.7395204618912	35.5379856678377	36.020864068706	31.593664969751	30.2646172652274	28.5997499346342	29.9876191626411	30.7777628904015	30.5353387231833
"nEVT.2"	13.7930697438793	22.2904298016002	37.9663404675034	22.7137814377365	25.4280997342424	30.5133217767259	15.3205572145768	16.5833962547624	31.487626446238	24.2391606016667	28.4330049587259	26.3093878971942	17.0094978061752	13.742459767156	27.9661773286647	50.6424624215394	51.304029909402	40.4134523393183	40.4117137008633	29.990042646823	30.139870646012	30.3640031614055	30.5165427652052	20.6199892883191	20.3675630064891	19.6423910219334	19.4784704166653	18.9215616263386	19.2791840344594	17.0539544922946	17.2793537449079	16.130803687448	15.9241857162093	16.9254748630029	17.7920424333378	12.2737721006605	12.9135209277986	1.62916483073961	0	54.8348375335168	56.0287688993835	47.1443737772104	47.3733429969914	40.834223728091	40.2279534302083	34.5793922741268	33.7059766634823	19.0528682891031	17.9796058346041	14.6994479946737	18.6458040481331	15.8636439269693	12.8006629823631	12.7798317415439	19.8352460580323	17.6586936821346	18.7448751583127	38.4131700877378	57.0597153020825	55.6842717864575	36.6015756322642	35.9798111259861	35.1264295441717	29.4865582786356	28.409272589557	34.1702201012745	43.0761007021238	44.1254991557794	39.0640330871105	39.2813936198569	37.0944524230464	37.5670299343078	33.2148347386824	31.884905516379	29.7473188304553	30.8533620690188	30.8459490940874	30.5378454908453
"pH9.1"	42.7994547448588	46.9376309671151	31.4910015036392	33.3722043946387	49.326862786001	35.0470384799344	42.047580053745	39.6875306161499	32.8758109235846	31.4519670205814	51.5815695590493	34.8014143116494	37.9733984548358	49.6149085033989	35.3983077819634	4.45606470207319	3.57153219076123	19.0238955306702	18.8615944028958	31.6427208167103	31.5100609487217	30.2891903571625	29.7559662800905	43.3066690778687	44.1209348312391	46.6508411246975	46.0241579797111	47.2047527034343	46.8909749163256	49.4621836344636	49.6413812810489	47.1583159999809	47.2552216782588	44.0998237728742	43.3658719485825	62.74535182182	62.4494267010245	53.2954970918372	54.8348375335168	0	1.20024138199281	20.3108154094356	19.8750610211525	37.2935564190585	37.8623229393381	45.6956801372298	45.72395115593	41.553836542121	42.7091834647832	45.9983779662714	45.4653553652977	51.5260013895007	56.4728955639077	55.3058171859132	46.2597010982612	51.125491352409	49.4008029617159	22.7939404159708	4.84031898499224	3.61684443126754	19.7094021501996	20.053932760136	20.6706851621512	36.6539370719138	42.2989125838638	57.6755600196967	13.7455880672179	12.9672848634464	16.7160930299603	16.5464922118998	18.898436358852	18.5520114411683	24.7354054687615	25.7266362828285	48.9541286580323	55.739993945583	69.4115973814034	70.1596865591671
"pH9.2"	43.9923856133637	48.0772303540934	32.3048779000173	34.5695738247277	50.4424336544759	36.0182671000487	43.2049031745386	40.855381004894	33.8450637538141	32.6507382085349	52.6708486555395	35.8646405440026	39.1686524523498	50.7963958566164	36.4186770609945	5.62228169732263	4.76764228916697	20.0092236557824	19.8527229816196	32.6980954112113	32.5639136925957	31.3278622798672	30.7998254149655	44.3896307502891	45.2042817193956	47.7334102576748	47.1097391803885	48.2957655139549	47.9790628608593	50.5658545072307	50.7424165503635	48.278456934316	48.3778841842804	45.2207401926845	44.4811944091886	63.9437145863426	63.6463602710069	54.488791033355	56.0287688993835	1.20024138199281	0	20.9387879314056	20.4971743807401	38.0648662377084	38.6496940786151	46.5978568261651	46.6409753573544	42.7045341826666	43.8664562418889	47.1671489259631	46.606748043085	52.6546052192599	57.6432430256964	56.4710029442993	47.3497052174135	52.2342341529891	50.4999206728622	23.7293758469414	4.42496229680542	3.49771707562408	20.8333065032896	21.1780991924048	21.8106900351986	37.6571128957175	43.2950858927067	58.6147412741597	14.7845642861182	13.9770632226623	17.8348955404514	17.6611207619628	20.0136364081121	19.6591013600897	25.8148290337299	26.8227782544239	49.9237815002148	56.7172424964365	70.4592692152955	71.2166943313493
"pBAP_D1.1"	34.8666702590459	40.4578570242663	22.7494879701169	29.6208839150628	44.6650993640393	25.3118623006302	36.0916833933106	34.3481920847286	25.073615696561	27.9190084578575	47.0418522106743	24.5774057856395	33.0200774963402	41.1057194476026	26.6091545514419	19.6540594495874	19.0797773814548	8.28963406970796	8.44540463817896	17.7066004123379	17.5470561054646	19.6259409654326	19.2683941862795	37.1315815193116	38.3615012332507	40.5631691546148	39.6340160894831	41.7194783790312	41.5142312378686	43.062219391634	43.1615696903334	41.5169295996307	41.8325872425464	36.1103173254257	35.2615165446405	55.9487166117031	55.6659305624234	45.5183419682932	47.1443737772104	20.3108154094356	20.9387879314056	0	0.488805056283714	17.578975144929	18.2471263534951	27.2579949031076	27.4966594904612	30.285796041598	31.7971505002879	35.4173468660773	33.5847607658589	38.5042825960301	45.2551717994513	43.696584697557	33.1770431367168	37.7337700921232	35.8777486180044	11.8059872435709	24.3268297785312	22.4566299875345	23.1460525195424	20.8944793668576	21.4819374354432	21.304591440305	26.1717117281899	39.9728848922218	20.9883562548266	21.2979746394905	18.1293415096681	17.9635100708761	17.7123124253613	18.2452050981708	15.2564160452307	16.507322147567	32.1577943254598	38.5294195722499	53.6575415584259	54.5425888951629
"pBAP_D1.2"	35.0501777973156	40.5526398866249	23.0005007879935	29.6717051395674	44.7154210688052	25.6004738449435	36.2853785228144	34.5154027550133	25.3089922159255	27.9590770277412	47.0811103857632	24.8601995429962	33.1476271818014	41.292656656208	26.8734044854976	19.256604925849	18.6735802828513	8.26531196547888	8.4098306183272	18.0081872161267	17.8484510671908	19.8937146357411	19.5268157661089	37.3570468760721	38.5797947700826	40.7949432169137	39.8704383278663	41.9371142012947	41.7293942709273	43.3018933044142	43.4040125310671	41.7304010166505	42.0405189788122	36.3670976602976	35.520402693501	56.1399368562479	55.8522204925956	45.746968656323	47.3733429969914	19.8750610211525	20.4971743807401	0.488805056283714	0	18.0463478369935	18.7094793024465	27.7146540672354	27.9492395742534	30.5330507888734	32.0362294025927	35.6626560714539	33.8453079080936	38.8496315205228	45.5334323965395	43.9880418316728	33.5395227950051	38.0984370391794	36.2461555538236	11.9968314175578	23.9144786837756	22.0498803275263	23.0352344654407	20.829683599479	21.4198344917762	21.6987418334714	26.5930380828446	40.437773903732	20.7781779686901	21.0696004992556	18.0103144428466	17.842357600246	17.658967564359	18.1782772674679	15.4199079615594	16.6758990215044	32.6053747737709	38.9794994643874	54.089988053195	54.9707289761208
"pBAP_D2.1"	30.8577603913117	37.6379787084348	24.1232685496462	31.4211253584727	43.0059090617532	23.2665795008215	33.5850256824278	32.8937628479049	25.3018303072378	30.500497272554	45.3687972900797	21.7138476095363	32.3676684719257	35.4397266593878	24.780024466337	35.7217070444282	35.4078090992748	19.5531954167654	19.7811332522868	14.1752213607332	14.1179332762577	19.2394795432051	19.3255058400698	34.4091398341751	35.7635149652828	37.1848012878869	36.1332502143841	38.6640611751652	38.6133405540148	38.8234050956766	38.8373075231206	38.2409813895797	38.6997100063399	31.5966169553829	30.8558381226644	49.7260977373597	49.5314577825932	39.3534047214247	40.834223728091	37.2935564190585	38.0648662377084	17.578975144929	18.0463478369935	0	0.985558231780975	10.7415545870703	11.2647246556415	23.9010339959653	25.4185318268516	28.3975963541534	25.65860296862	27.6459537788587	35.785132327366	33.9315045121863	23.3050058989945	26.523720690212	24.8339199853684	18.6027295040097	41.1330157795771	39.2098288900826	32.747105871905	29.8998591797619	30.1422247493731	12.6393225946428	13.807212731122	23.6083153081808	33.6795826346026	34.3956515960317	29.0340066886644	28.9762513094614	27.2027278003481	28.0135468948966	19.5825474991922	19.9743107925121	17.5128447955575	22.6625870925963	38.5004214892486	39.466124325987
"pBAP_D2.2"	30.3071594474818	36.9833628019375	24.5766488849152	31.1350414170587	42.3743993054661	23.4242660122717	33.3008109677444	32.6301864558735	25.5180093142531	30.270235474696	44.7181528156676	21.6794451207476	32.0429330105275	34.7297221772636	24.8519439166409	36.2102880260679	35.9208356361174	19.931673124812	20.1554600866054	13.9766005269577	13.9278006045824	19.3674185008394	19.4595835988961	34.2652947849448	35.6131399034592	36.9996480216211	35.9455548544887	38.4639797762748	38.4237121690136	38.5600243123959	38.5760706877647	37.980913699443	38.43617876621	31.3233504372132	30.6029167986789	49.0119886227853	48.8098647128713	38.75798453925	40.2279534302083	37.8623229393381	38.6496940786151	18.2471263534951	18.7094793024465	0.985558231780975	0	9.97397571483209	10.4869879551698	23.2586530413643	24.7566922605775	27.7032846375603	24.9019321895997	26.9280712310176	34.970921117223	33.1280083891281	22.7952078885657	25.862475996067	24.2072206965868	19.0787500394866	41.728617836574	39.8069510803398	32.9911540916957	30.1670343553124	30.3738226224696	12.3842405504779	13.2869292263265	22.971057706284	34.0934406685043	34.8271300338658	29.3877137448104	29.3380376247599	27.5233901888971	28.3465093673207	19.782602526037	20.1171632041675	16.9303637562912	21.952384331622	37.782970416111	38.7325889039927
"pBAP_D3.1"	27.395583054272	35.1077481832448	26.9622670318651	31.592630609878	40.802973506337	23.4372658654183	30.4904985132592	30.5576748923356	26.3209743431722	31.2541019944777	43.2216386992317	21.1667792761695	30.6598302920699	30.6960137936397	24.3838610409352	43.4396709547216	43.3239580604712	26.9303405086466	27.1283710251994	16.4175334429232	16.4702338376377	21.209419666464	21.5039482969343	31.3749342916914	32.6325132223337	33.4102861487003	32.3860118193757	34.8858817340276	34.9485078591392	34.2408984374817	34.2139465345855	34.2382597896932	34.7286809751963	27.5787416665377	27.0451115313056	43.2955116971963	43.2161254492133	33.2986325715187	34.5793922741268	45.6956801372298	46.5978568261651	27.2579949031076	27.7146540672354	10.7415545870703	9.97397571483209	0	0.879926173897783	20.2929150582969	21.5133510988849	23.3793484842353	20.7693088762671	19.522037721393	28.3145034834431	26.3173853615018	16.64510357917	18.2295055509826	16.893238959486	24.7305533313882	49.3260224236136	47.4101607635431	36.9989595061745	34.2337683619341	34.235938744747	11.825744287433	8.10922936229494	13.347385102842	39.5707327201534	40.4579401102283	34.4713719951666	34.4805166098813	32.2146162450162	33.0490577765019	23.8610070509717	23.6499093027171	8.16306499229523	12.0302540755775	27.8595525839666	28.8053040676949
"pBAP_D3.2"	26.6119020214913	34.421607199955	26.8476654252774	30.9808598455014	40.1260118064331	23.0977552459344	29.7571751509509	29.8460472504294	25.9910955532313	30.6789782746158	42.5666362325468	20.6906725694573	29.9510578383494	29.8920568773558	23.9536320828421	43.3927319563984	43.2999143883289	26.9027164764164	27.0963863737049	16.0826871815776	16.1428787055838	20.886011753947	21.1846020707529	30.7276546961637	31.9753068384941	32.7327628676806	31.7100435087677	34.1906574188957	34.2592617556111	33.5146097422006	33.4904689710393	33.5045698314353	33.9908804869551	26.862504850899	26.3447618300332	42.4275732742794	42.3530255036743	32.4286084204543	33.7059766634823	45.72395115593	46.6409753573544	27.4966594904612	27.9492395742534	11.2647246556415	10.4869879551698	0.879926173897783	0	19.5432767291258	20.7480906904384	22.560374614206	19.9930016270034	18.6468802756646	27.4660967300625	25.4604309268564	15.8510739113738	17.3756574586793	16.0470279695065	24.6788078194357	49.3369992704077	47.4257947922002	36.6791840065462	33.9393791440388	33.9170778494432	11.4408600079806	7.48292656810641	13.1092403832169	39.387119596175	40.2874013719074	34.2625245037428	34.2781185743206	31.98405828734	32.8197109429171	23.6188932777626	23.3610518554701	7.59633059933026	11.5764559049385	27.336459886433	28.2640432573053
"CT_7wk.1"	7.71266270971789	16.2520487121484	28.9880335948727	14.1314820349668	21.8724309952141	22.7667132213908	17.1577980697439	16.2725728869001	24.1334307976978	14.84557867802	24.8892993855294	17.1515171001541	13.4947890443535	11.8719606351217	21.2087622758005	37.8399325671267	38.2708904971856	24.5034361906928	24.5385904161149	13.2336137279164	13.3752489810524	18.6088958546024	18.6021773514389	22.8210430050354	23.6520534021946	24.6774637676672	23.7956994900181	25.1507196791517	25.2685218365292	24.6731697000881	24.8682532346569	23.0465810963669	23.1926801177094	18.2370706114598	18.1736618820274	26.4674344785834	26.1750090165239	17.5922696306965	19.0528682891031	41.553836542121	42.7045341826666	30.285796041598	30.5330507888734	23.9010339959653	23.2586530413643	20.2929150582969	19.5432767291258	0	1.64283727000255	5.16612989735388	4.37814035721282	12.5680459980594	15.264375073737	14.0046117006793	13.5654891372228	14.1837047791321	13.6540494369332	24.512973489865	44.8828256849098	43.2534094971969	27.5343364046752	26.0644477241159	25.3789382919059	15.0168437907269	15.3458307098962	26.7139025552753	32.6791106327111	33.7150539023302	27.7916607868034	27.9517927878933	25.7034360916986	26.4833232713743	19.4422616617945	18.3861687529375	19.7806111138515	23.1599267525678	32.4372995877846	32.6816064872327
"CT_7wk.2"	6.83983608148474	15.0065034834907	30.3958372880576	14.2591996657825	20.6302419692896	24.0471694854386	17.2932224825435	16.4602710670052	25.3744443851359	15.1797569668712	23.6489745260578	18.4254991128175	13.4836948928238	10.2458097278422	22.3782456803129	38.9347573583597	39.3973870026927	25.9093022556214	25.9364846201353	14.8483029919391	14.9885493694365	20.0582500065289	20.0507623159909	23.2729875450627	24.0294954274562	24.9548506284205	24.1120256885729	25.3237129990821	25.4619060725341	24.7399401100367	24.9457005673208	23.0838911215733	23.1948315487064	18.6152053023564	18.6367109110414	24.9539826383623	24.6324676287057	16.5658703991299	17.9796058346041	42.7091834647832	43.8664562418889	31.7971505002879	32.0362294025927	25.4185318268516	24.7566922605775	21.5133510988849	20.7480906904384	1.64283727000255	0	3.76151599750437	3.50402838871684	12.4262843383466	13.9590478024787	12.848752477411	14.2882256005141	14.3593720403127	14.0554238945406	26.0341251333685	46.0135676995396	44.4120209740003	28.4596736398339	27.1196215928324	26.3897828468118	16.5938574555044	16.6911005299476	27.3857629915168	33.7537688282102	34.7898921959185	28.9423119179266	29.1108093275575	26.8943675919274	27.6570467390687	20.8748239896132	19.7962476886817	20.7849132366492	23.7736258222408	32.3388466488437	32.5125591860014
"CT_9wk.1"	6.23199352473043	14.7735383183166	32.4750527871214	15.9919801579151	20.2025895713382	25.6824890215822	16.8428261983277	16.4591255274336	27.0886553435425	17.2033842287081	23.227228373901	20.2022946918043	13.9417870753513	7.78841170282699	23.8169148598122	42.1304059475928	42.6325357031499	29.4536000552973	29.4784696922452	18.2113299374873	18.3584154599703	22.5427765227112	22.5903570830852	23.0110038466333	23.6149810548167	24.1969079038492	23.4373729009426	24.4120819827713	24.6075876376588	23.4654787936657	23.6722384119586	21.9726758532977	22.0450928143916	18.1235196865036	18.3352754536287	21.5078195866611	21.2414987245608	13.3923829590743	14.6994479946737	45.9983779662714	47.1671489259631	35.4173468660773	35.6626560714539	28.3975963541534	27.7032846375603	23.3793484842353	22.560374614206	5.16612989735388	3.76151599750437	0	4.1557640767984	10.6462802204001	10.4796774355791	9.45523859904256	14.2519785109338	13.1151332369655	13.3189541148624	29.1482478108113	49.1557076514122	47.5852904312432	30.903002023628	29.6874962949776	28.9164126658975	19.1195233439723	18.4656998454374	27.4448893920253	36.5124593313733	37.5628119264338	31.7870382059203	31.9672125554739	29.7188356699451	30.4392775359644	23.9517265209784	22.8015490049998	21.5861952439506	23.7576228819817	30.4688852437239	30.5132599670807
