"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"amnion_18w.1"	"amnion_9w.1"	"amnion_18w.2"	"amnion_16w.2"	"amnion_22w.1"	"amnion_9w.2"	"amnion_22w.2"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"amnion_Term.1"	"amnion_Term.2"	"amnion_Term.3"	"amnion_Term.4"	"amnion_Term.5"	"amnion_Term.6"	"amnion_Term.7"	"amnion_Term.8"	"amnion_Term.9"	"amnion_Term.10"	"amnion_Term.11"	"amnion_Term.12"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"nCT_P10.2"	49.9822303218812	57.7696203741717	44.7768527527352	51.0078476276236	59.2624155497927	41.337130325212	42.0099412816282	48.4882156861418	42.4714008489053	53.9171830130928	65.5064787873594	45.9427600631933	53.6872951953011	52.4678494610091	39.3581505589034	60.9050753084888	61.5317908776117	54.6834608661121	54.7753578008513	49.0497356915611	49.48274838691	38.0327625278586	38.6605699676371	14.8294840686606	17.0965086116439	11.4958413226263	0	14.7160622653825	15.7433278869455	20.1274458455716	19.8627068282184	20.5034833781319	21.4820731068006	42.7197763465326	42.7231045601226	54.8814182071985	55.2305428328423	36.8995828874539	37.8360211617438	67.895328089874	68.8631683487326	62.0213935913534	62.948763213066	54.2117286460924	53.3603813172938	51.031184183023	49.8624783591019	51.5089348749826	50.6198540236531	53.7933112543212	58.7746285609853	88.1146881895709	85.3894853171577	87.1962473383087	80.0176203422986	80.0595210497267	79.3169692251853	81.1385378961162	47.3525570779037	53.083716373703	50.7218830768782	46.9544230578653	45.0044155071314	45.5371599441525	55.9391908074008	68.3772572923699	67.9860938570272	68.8850485231032	65.8015431338927	67.4657830314342	69.0989364113742	65.8874348775701	66.8816459750923	62.9274979892684	65.2127796942564	64.8929065260724	63.6284125394453	64.8192591745662	63.7655487538719	64.4568650963879	66.9636458035683	66.6588520681051	56.2368296394091	56.207142366399	58.4576685056609	73.9110949525592	74.6657040057115	69.5466944625933	70.0359694655362	71.6054965998241	70.9766074670221	71.9482885836939	69.7768632728215	65.5766508087775	65.823265120171	64.7803382000106	65.4595880641748
"nCT_P15.1"	51.0180775405797	58.915857891022	47.3306453540671	49.5618325001794	58.5184402518074	42.7351553407281	43.1284423149824	50.4961454733561	44.2050603823822	53.9216673127344	65.8463237095377	46.6050283444433	52.7125239544935	53.8511085424765	40.4652123595279	63.1239817170877	63.9121583117106	57.6149818395184	57.6084490671651	51.8135921267281	52.2591660831358	41.3279500220541	41.6500747778163	17.844776050337	16.5840525246796	13.8616093997721	14.7160622653825	0	7.45166210827374	14.4304922063521	15.6376013744886	18.1576206464596	17.2113451473182	45.7225599448099	45.597389690031	54.1529865522838	54.9309183123758	37.389508275367	38.2639329485675	69.9883102344772	70.9688176038447	64.8217818882646	65.5905027119493	57.4136212409529	56.6702419578798	54.6929289899974	53.5609342171999	52.6271854103913	51.7891952474052	54.8254573867429	60.3066451341682	87.56868848494	84.6401924896865	86.1815815479414	80.6421388941669	81.1533865159537	79.9137895668656	81.9463675621466	49.8980402420766	54.935798867538	52.7894351723658	49.6896367177039	47.9994126275299	48.3926967349037	57.7442751659584	68.8766887203352	68.7611033770468	69.6430974053338	66.7706608016493	68.9524758673777	69.6951905738041	65.992171310467	68.0873165707757	63.7736493567686	66.8739540215013	66.5454567070175	64.3016903120307	66.0355043045414	64.775502737388	65.8124595764396	69.2617617999507	68.9181454568536	58.106528635814	58.0735614110029	60.9351448157168	75.3048573153539	75.9502873350539	71.5153112731214	72.0668109052367	73.019656748282	71.9609557626819	73.5097333790536	71.0884522582229	67.4468541799773	67.5300480407582	66.8845949540109	67.1398216825904
"nCT_P15.2"	50.7915336983902	59.399347376507	47.388786800353	48.8281617825898	59.0344075684798	43.2913120623504	43.3128364677169	50.7963024455516	44.6595347240731	53.1221375452486	66.4317218648178	47.1047353977743	52.2514113667292	54.5203650711365	40.7481276109472	62.7809065740461	63.5262822620939	57.4149081316459	57.4206373863651	51.7716629218001	52.3116009898066	41.3516522515942	41.6268644466921	18.1788287471566	17.0006362191339	13.4788992558121	15.7433278869455	7.45166210827374	0	16.7156993845711	16.6710202919354	18.3388290734036	17.0443961499826	46.6188411199569	46.4243920455289	55.1797803943908	55.8174216870684	37.6441682563115	38.5019854420827	69.9953157335323	70.9177465756	64.7611013368549	65.5596006018083	57.7023622659888	56.9535028395077	55.4054272092027	54.2347983798282	52.5515434602049	51.7474620344562	54.4479508685586	60.2074255833593	87.2012126134142	84.4212117686697	85.7967011978369	80.3737816151503	81.0558736191579	79.7039160321703	81.7362227662056	50.4735210426169	55.6987189231815	53.6153206841044	49.9352711980223	48.4079233762762	48.9036902823104	57.5550140687455	68.4264777689184	68.4208839803613	69.2561827086611	66.5480018035166	68.7652025255504	69.1615035483277	65.782916410134	67.5701010180955	63.6766207213711	66.6012232630288	66.6258180173784	64.6626774468319	65.900057916869	64.7597703920771	65.9753203759581	69.736907281977	69.328822635805	58.312659334217	58.2305484086004	61.3026397399749	75.1535319230543	75.8629461609325	71.2488311667047	71.7605586551726	72.7674008346177	71.814932125182	73.3618304173746	70.9203793911863	67.4589631413031	67.7789007383673	67.4117604531434	67.684649535447
"cR_nCT_P15.1"	50.7782491071538	59.4920404934042	47.2150453947174	50.5697141216909	59.2445676704429	42.4877014664711	44.1214427712925	52.9329094380523	43.6986208969423	55.1446667548175	66.2931825736529	46.1755703609477	53.1359496593768	53.2458401635948	40.5928354239475	65.2292944192079	66.03747870069	59.1596710098018	59.3100669407759	51.9839907646014	52.4445028501444	41.9068296231719	42.2780292140433	18.5896881943171	16.6185897223276	19.6152673883429	20.1274458455716	14.4304922063521	16.7156993845711	0	8.35904130949874	20.9783797577063	19.8004684548113	45.2673952963568	45.0806196800108	53.0773977506204	53.9013365372427	35.6188472096457	36.5460827391835	71.5733452818338	72.6957428358887	65.8716338140602	66.5562589118476	56.9457825887945	56.4913763631894	52.8802104637374	51.9449944654328	51.9310033471952	51.052837244338	53.4499861183315	59.445814217521	90.7889184289257	87.3590439195354	89.4589690492723	82.7974947093696	82.4216507377534	81.5218022321539	84.267893790327	49.3596033553268	54.3153144125489	52.135330704296	50.2905000396447	47.3647402683753	47.8102117623761	58.8831035671619	71.1388328549952	70.7256013730211	72.1629477985701	68.6124247174365	70.6945690831819	72.1272716471433	69.0092146334781	69.2202902081262	65.6589012134858	68.2401452160459	67.7424748263869	65.9681605410647	67.8672122021678	67.2894480370491	67.5080292549784	69.9710047167145	69.6630839515633	59.1420787822635	58.8930533748799	60.9493039449382	77.203410103056	77.9172626630618	73.2563227140147	73.9799960777006	74.2558900400276	72.7241081716207	73.7903378677109	71.1296125868659	67.7795542646973	67.0563395615842	65.5899587145518	65.6033500614404
"cR_nCT_P15.2"	50.3281257967134	59.7574069915621	47.2032221082287	50.4284001935701	59.6850013790399	43.1459129877915	44.3412492741047	52.8501582513492	43.9271044927322	55.0371102505501	66.0481428633128	46.7512014541801	52.7340093336402	53.6357653151228	40.6867271994113	65.0849199822501	65.7582377791205	58.6756417944756	58.8213602830253	51.6239296341462	52.0783835997139	41.2676117364047	41.7161978871611	17.9287010231771	15.6073551321344	20.2273455508809	19.8627068282184	15.6376013744886	16.6710202919354	8.35904130949874	0	20.6446888195468	20.2658137325489	44.9697275173748	44.6855047358902	53.7403533110307	54.3033045582847	36.7404595354821	37.3969775084402	71.5047320532882	72.5909006920077	65.5524321621795	66.1879310518711	56.3855806831971	55.9216308890577	52.400531969522	51.4845526235668	51.9977127118271	51.0336183991099	53.7922592660562	59.7756360968538	90.5093227715364	87.0489680650361	89.4153160726551	82.4117964253484	82.2303377771481	81.3732155652496	84.1975530364088	49.1807009465693	54.4609068563092	52.2798879586604	49.8186969371805	47.1691169788888	47.5659483255636	58.7193373259573	70.9533231686745	70.5157645510769	71.6035006566173	68.3902957329519	70.521671537723	71.6290732222518	68.9024292494792	68.574175093611	65.1198901694979	67.912535049	67.5133336954146	66.2977550198078	67.5407313630451	67.3359697333742	67.7919545389527	70.0062050277519	69.7695392610684	58.7367496756132	58.3643536980657	60.0730879478563	77.3199797709531	78.0640890467619	73.3900106309597	74.1144007036989	74.5565056809955	72.9170549492402	73.9794708669192	71.2902675346882	67.5018102450489	66.7559997326266	65.3631988565146	65.3756844431565
"nCT_P15_iPSC.1"	47.8095524077329	55.8760052562059	48.5889589805304	48.613017610995	55.3063268900823	43.4221979108386	39.8980632644374	47.2940006698187	43.7521230095482	52.9762080870929	62.2343337670036	47.207608453148	51.3160585075019	51.0933828366797	40.2449768144757	63.0386374820318	63.587322959987	57.4673015345642	57.5409430597981	51.8708229963627	52.47963336961	44.8447399715584	45.1271325460395	22.5020071924034	22.7802635553506	21.4692504123949	20.5034833781319	18.1576206464596	18.3388290734036	20.9783797577063	20.6446888195468	0	8.74799073147713	46.3552285870842	45.9879315136142	53.0505065575112	53.3404021386752	37.0479347266916	37.9373516729498	70.2564661963762	71.3383058414208	64.2300518754195	65.041842441142	56.9630256684778	56.344087699847	54.2813071285662	53.3047254205893	49.6938329202106	48.4879834135789	50.9746161819875	56.5444143078203	86.7999406085568	85.2317330388778	85.7663271822354	79.4823411578203	80.4271252006192	79.5114783279534	80.0086345204339	47.6312773886637	53.1024033198377	50.9033069426586	47.967627799085	46.1120874612619	46.5887344103313	57.8558268988688	69.9094558902381	70.0841055451964	69.3791253621425	66.5288037522369	68.1646347958886	69.009284689189	65.9371622585503	67.6042305917491	63.2984410753929	66.1164638936239	65.4268139206259	64.1668218796678	65.2167905140542	63.7896782450017	67.1226121735049	69.8782997080856	69.4355276130528	58.5840874404286	58.253082739617	61.1899278496853	75.8444876397339	76.5442014681148	71.5390750241527	72.2906851394501	73.1298352402656	72.1343585410171	72.8005074788273	70.7578510241477	66.9760830308751	66.9620602739805	65.6759690521542	65.5887207391559
"nCT_P15_iPSC.2"	48.4725948291479	56.144980201723	48.9625263502163	48.1456781813773	55.3446623946357	43.4314528585798	40.0023927247375	47.962063142773	44.0433290084658	53.2136842652584	62.6499491668073	46.9522111544833	51.2459735285819	51.5317461451535	40.791243120173	63.1993558278964	64.0002680866611	57.8399666822562	57.9136555087344	52.5031199490105	53.0620914583323	45.3799900513709	45.5280227385275	22.9648110940334	22.0692106547439	21.0934692550676	21.4820731068006	17.2113451473182	17.0443961499826	19.8004684548113	20.2658137325489	8.74799073147713	0	46.1612753686221	46.0324224599793	51.8715081644635	52.522264385268	37.0380433119185	37.7686356666023	70.8530440043737	71.8283962514248	65.1498274857137	65.7913528597826	58.4524651976139	57.8316927180327	55.5535651978403	54.5954061573681	50.1635108395528	49.2104632056623	50.8189917650888	56.8603497943826	87.5760564332047	86.1257421891271	86.1225967281088	80.2283264086026	81.0736388019448	80.3261253043021	80.8481019714266	48.7209372502029	53.3702329797932	51.3059117407377	49.4747623371618	47.4781337903342	47.9854376656731	58.0380390851626	69.8380536511054	70.025127660959	69.8131212204805	67.0349924301545	68.8100713551774	69.2685829435344	66.1597462395935	68.521944920528	64.3442710111624	67.0796847111025	66.4755506882279	64.9861753467848	66.1902590590598	64.6167655722299	67.1685921730415	70.2437251691706	69.7653754650789	59.0312970645971	58.7099408069394	62.0286226517226	76.3513335125649	76.973616907651	72.1954227793895	72.907309831004	73.7529589612543	72.4557854906144	73.6293494832288	71.1676827251977	68.2098031466445	68.1342664410677	67.0682688902441	66.91456374957
"CT_Okae.1"	55.5151697695794	60.9540878910191	45.4705863599829	60.4196371496816	65.1702899696006	44.193753500904	50.5954305538378	53.6634102974682	45.3746612475065	63.0366439428622	65.7435860382454	46.212907828441	61.9087674316224	55.4940435626632	44.6288765333973	68.8682691164339	69.6750632287813	61.3898519722467	61.7357088931958	57.8569974072443	57.5134399825703	52.2253460817227	52.2562563819203	44.2049046345359	45.5723963399068	43.9438173658713	42.7197763465326	45.7225599448099	46.6188411199569	45.2673952963568	44.9697275173748	46.3552285870842	46.1612753686221	0	7.08113102893533	54.7621434149094	55.0104813934666	54.0982979311379	54.0076909811672	74.3462861786104	75.1975717802567	67.4593810111331	67.1665767615819	60.8940658706444	60.7879977713111	55.7683306998138	55.6877010711405	57.4589080928876	56.7416253925252	62.8330823017918	65.545425671525	101.601568352504	97.3810731185265	99.8543927986365	89.1988287154934	90.8204263118827	89.147337412773	91.8840095078053	49.3957649688286	54.2307943423428	52.8185863726359	52.6213865387225	51.3159317823867	50.4031958275734	59.5516258019625	76.9472004413463	75.1533283752481	79.5840525335569	73.2328915100251	76.5551823356235	79.7976921932071	78.4108331975878	74.3150033431313	71.884338203652	72.4113453508371	71.1062347984895	73.6096997345291	71.3880884634222	73.7562992133388	72.5089903147983	72.4705322375444	72.1069731193067	64.1934487271456	63.7831974037431	64.6434207371967	80.2351862725681	81.3688899415498	76.2716895014152	76.2450867578649	79.7360380251746	77.4897368840643	77.489013795433	75.0410845861267	71.9469811919092	71.4649628551694	68.78682681001	68.9593167446643
"CT_Okae.2"	55.4832879851519	60.9992882276168	44.2022898925228	60.1794473033159	65.0266106612972	43.2319770460341	51.0471899131869	54.1940639214124	44.3135673789346	62.8105353771617	65.5578104020708	45.2161279123638	61.6655829774866	55.5271438923066	43.6950383823337	67.7284727793738	68.4966756506123	60.2977214663708	60.6529721764693	56.8064667505804	56.5237078272154	51.4600463530141	51.5307570734634	43.9214449644151	45.4683079077459	43.7746778096554	42.7231045601226	45.597389690031	46.4243920455289	45.0806196800108	44.6855047358902	45.9879315136142	46.0324224599793	7.08113102893533	0	55.880339020205	56.1744092893127	54.4963129550047	54.3981801719645	73.276673699104	74.0282798022895	66.46117838756	66.1016885621145	59.6298596150303	59.5837557802321	54.5822678169563	54.5230783489085	56.7681441777042	56.0467294466628	62.4939195922012	65.0434014890747	101.405122667396	96.5362370420087	99.4935937649532	88.7218764864633	90.916206267323	88.2823012988298	91.8597885857373	48.9881485442996	54.1874012344943	52.6645706022794	52.1757381663191	50.8676749812022	49.9034061495554	58.2566768654209	75.9174820914078	73.9869648049067	79.2130404678758	72.6665232628682	76.1256349474247	79.241960160378	78.0915796295597	73.8410291871082	71.6834223679188	72.0451262279631	70.7422269550025	73.5039271599374	70.9240746809495	73.3856194175071	71.940360359823	71.7741387386984	71.5274840074921	62.9688482146168	62.5444191053886	63.5543112153627	79.2406838643869	80.3526813237623	75.4296060057646	75.4022314763984	79.0471414587549	76.6461381849576	76.6778196199519	74.1596529093722	70.990250009504	70.5654611441812	68.1533026513423	68.2731691724735
"nST.1"	49.3260166207315	47.1091611317979	69.967218195819	56.8348825503677	47.5274238583497	61.4385519346502	50.6197454062521	55.4652005357092	62.1413889119298	63.6463318739952	51.2964807179824	60.2800294562422	58.3267492904281	41.0862521268768	58.9959069645845	84.8528981773209	86.1552704319954	75.9344158343583	76.0622955790747	67.8327981734505	67.8991439979999	69.0953269618098	68.920928483071	56.2538720240009	55.1886835728704	55.0234879494161	54.8814182071985	54.1529865522838	55.1797803943908	53.0773977506204	53.7403533110307	53.0505065575112	51.8715081644635	54.7621434149094	55.880339020205	0	12.6032636492547	41.7615859389215	40.8985913965698	91.8213304072931	92.8571893950239	84.4113003091077	84.6220046018157	76.9480521179331	76.1839833890721	69.036935121757	68.1105415999199	65.7975925408793	63.3640977263988	62.9003491237244	69.2289544238331	107.091877121275	103.958498826915	105.932615509465	96.2711012762471	93.2171703827835	99.1002918526227	96.9086234998807	56.1605220653	50.4164624369255	50.9023570971895	63.2986483593165	57.8584468644294	59.0301059500722	78.5257049446197	93.6568542327345	92.485864934431	89.4109752694476	83.5652393866014	84.8750076748126	88.548665356666	86.7250889390321	85.809907942956	81.6737217264014	83.9443459845555	82.9998076277393	81.6601130224085	83.5544223893627	84.4297910958125	85.1084899307581	86.4827533454237	86.0626996701329	78.4138152572664	78.0181475046681	78.6379693214402	94.9060805585658	95.796551626771	90.5953697999565	90.385695284905	90.8121809560629	89.9866627531935	87.9296208873634	85.9548462842866	81.838151902849	80.3201544538951	76.1381635746062	75.5551482841967
"nST.2"	48.0145260537725	46.2788986330404	70.1225796425511	55.622633414423	46.1262969313753	61.7464870788282	50.015767522771	54.7484563955349	61.8814631550561	62.1199179290581	49.107359592692	60.5100836992025	56.9267094400123	39.5578547905298	58.70067422484	84.6888420528718	85.8511220961524	75.6554393626344	75.7691722888789	67.4967422204436	67.6811395992821	68.7841243786745	68.7185622262907	56.3429100358095	56.0644199725367	55.6836028745364	55.2305428328423	54.9309183123758	55.8174216870684	53.9013365372427	54.3033045582847	53.3404021386752	52.522264385268	55.0104813934666	56.1744092893127	12.6032636492547	0	41.1166393895125	39.835231899656	91.0401322521927	92.1382399432567	83.4272137982187	83.6833187471525	75.764524236586	74.9315899656745	67.8140791201043	66.8997402407088	65.167967339013	62.5746893676801	63.002113014663	68.771764643647	107.079002667118	104.284057463664	106.110013784707	96.0096381358608	92.5697594798512	99.2246618488488	97.0267522405021	54.6882652229895	49.3250873085186	49.6664429427908	61.9153344111519	56.2739243385352	57.4787949585788	78.0674633310105	93.4773612150674	92.2156098429	88.9556249486016	83.0800111920844	84.5670266067502	88.0338502761299	86.6635000250712	85.2007371158415	81.2603507397494	83.2431922341132	83.1863027487333	81.2836396188037	83.1684088714372	84.398352010662	84.6942160267616	85.6060915590142	85.1874552692773	77.4826569628228	77.1534508734216	77.555151621826	94.501323597511	95.3553410691609	90.2207949819248	90.2353214754324	90.5366480020288	89.639669561953	87.5340943370639	85.665821539519	81.1152138784208	79.3581112124126	75.3696202722861	74.9238317877852
"nEVT.1"	39.195661722363	49.9774016840898	56.9010216089599	43.6923197645414	50.4580188724524	50.4183648930515	40.7844163946085	53.8538034986488	50.6115372233948	48.6576430274627	56.8705654923028	50.6121019935634	47.8269686422226	44.45678086697	47.6517034558548	70.6067193954603	71.4912674248267	62.6838573941988	62.7489982781134	52.9916014031004	53.5503455130591	50.2737324133083	50.3993218884315	37.028735360172	36.8826399675021	37.6834233509828	36.8995828874539	37.389508275367	37.6441682563115	35.6188472096457	36.7404595354821	37.0479347266916	37.0380433119185	54.0982979311379	54.4963129550047	41.7615859389215	41.1166393895125	0	9.96571940472544	77.0249026031486	78.3206292710033	70.1878419457492	71.031855476412	62.0401243316983	60.8103517196363	54.6073321529466	53.068316114612	51.2460678642609	48.7816806926829	50.6073433003417	57.0268266162283	95.2687862144587	91.5325799715777	94.0862657057947	87.0109484801848	80.6222135085007	86.8743681033506	87.1560790727648	48.4381524239396	47.3549879091178	46.110825177645	52.0829650020044	44.9190851958194	46.9570572828063	65.7651570061361	78.2258043313117	77.6260865754897	76.9304195595777	72.5999574039582	72.8920132976112	76.451491052053	74.0707646945473	74.4415943522345	70.9821154934798	72.3135537804381	72.9378562603148	69.739407332582	74.1868121991738	74.2297579611169	71.1835945148688	73.5915645681169	72.786850574912	64.366832204915	65.1614472565516	66.8667282577228	82.9483119907941	83.8989731418504	77.9455947296423	78.5185578561383	77.9674983521913	77.7191362054189	76.5616893173119	74.9850096761855	70.6955856203909	69.0435028266791	66.8581937705174	66.9306272902179
"nEVT.2"	38.9158051906506	50.3697515259371	57.5191129067762	43.358109205678	50.2780212914212	51.1071349252142	41.0188649757598	54.1733334740677	50.8856285103826	48.6567502608226	56.5586448924983	50.9621450672282	47.7217103477976	44.0011149178383	48.2961149544211	71.7317181364534	72.7523760948057	63.623203755648	63.6725026623084	53.3477290350454	54.0709820545534	50.9294064288039	51.0193862629418	38.2668584659437	37.9081032851577	38.8443142172379	37.8360211617438	38.2639329485675	38.5019854420827	36.5460827391835	37.3969775084402	37.9373516729498	37.7686356666023	54.0076909811672	54.3981801719645	40.8985913965698	39.835231899656	9.96571940472544	0	78.8464380228154	80.1501994206429	71.8224348436771	72.7236669255519	63.2308715121765	62.0135007993328	55.5154462687297	53.9461330215054	51.4907101121337	48.9762432160057	50.5501954953403	57.4104138123426	95.6233763493388	91.9845260556711	94.7771522372319	87.5011976660361	80.731182641506	87.7901762969222	87.9173644240015	48.2641205521544	46.9242400535573	45.78290038385	52.1065172079782	44.6685949143645	46.5293945247462	67.1857459360314	79.7636562693695	79.1123961333906	77.6964186729291	73.6191551153018	73.9230630704454	77.5610410202091	74.951027417259	75.16189808806	71.4914986356292	72.6750741094617	73.8542731765877	70.8532013829121	74.78036519522	75.554537840767	72.1363234313411	74.6846645485042	73.921409002259	65.350642063203	66.1565596799662	67.5998555380283	84.2314921968215	85.2293492870666	79.3119004492267	79.7814962762635	78.925097563569	78.8163425754032	77.5832506127182	76.276368699341	71.7041921629622	69.4970047190422	67.0219983234213	67.1134224230795
"pH9.1"	76.5288408470035	82.4860268644566	63.7188131999706	72.5022524807215	84.2275207968419	68.2509738039059	73.8220262897645	74.2500213839915	67.4463947514591	72.0664399005101	86.7871216538228	70.8757736058304	75.0686021080961	81.6859537559129	68.0328441106966	46.2552668362761	45.9231359500674	54.3966367058562	54.0837252526361	64.8122289680527	64.2378781900165	60.5155333197018	60.7727730042172	65.1022515645683	67.3937866893821	70.0753210413632	67.895328089874	69.9883102344772	69.9953157335323	71.5733452818338	71.5047320532882	70.2564661963762	70.8530440043737	74.3462861786104	73.276673699104	91.8213304072931	91.0401322521927	77.0249026031486	78.8464380228154	0	7.78490217813688	40.5094880233114	41.3257238019944	53.4960357648791	54.5941984749624	60.7970511706704	61.3156046811048	72.0599355357052	72.3401629948254	79.5015806187246	80.7549949147605	96.0154399664183	92.0598443717934	94.9034384954652	92.6869356603049	100.826285599215	86.8901110275873	94.4753865184384	72.375724154283	82.0058395494905	79.1453512501729	68.4019118127121	71.4626439488633	70.4974350097925	48.9152319990791	40.2609508913338	39.3756542637886	83.9367825888424	81.5135701264862	80.8127009114937	81.6655471273244	79.435296797647	80.8654821072317	79.4944532327451	79.6480063947106	82.1704775657032	78.7213129047011	80.3856180817136	79.2648293386737	42.630735455852	41.3004244032309	41.9737338914391	54.9651076249331	57.33199147098	67.1760663863249	54.2293871543885	54.2477681815974	56.1320951253242	57.0709605833137	58.0426339644056	56.8803059285635	60.8443292406384	60.3599322890203	74.2249309908617	78.0778892956206	84.847485127796	86.1142920008303
"pH9.2"	77.6371094430334	83.6156333783641	64.3148972333484	73.1033008236531	85.5937470856528	69.1326079805787	74.8707880902626	75.4332248994296	68.4743223740313	72.7270654169762	87.9639228422744	71.6409325570527	76.166389731507	83.0400338790824	68.9095549365327	46.5870182082927	46.3128639658315	54.8671652600521	54.5946152308344	65.543127670542	65.0374548529839	61.1845836939096	61.4019914722427	66.0961019545314	68.4138565613082	70.9815475982694	68.8631683487326	70.9688176038447	70.9177465756	72.6957428358887	72.5909006920077	71.3383058414208	71.8283962514248	75.1975717802567	74.0282798022895	92.8571893950239	92.1382399432567	78.3206292710033	80.1501994206429	7.78490217813688	0	40.6374477979756	41.0583301293624	54.188841380518	55.2237485542065	61.9342640140536	62.4232450086321	72.9658194493352	73.3461822751501	80.4918427478558	81.5791887215971	97.2190687568231	93.0718323240623	95.4968698789594	93.5533826735006	102.281840256485	87.9695695427635	95.531255124796	73.5506399336961	83.1147433801192	80.2410285174685	69.640797687706	72.6757376608656	71.6854616164309	48.5443518184567	39.4119679889674	38.7714766188191	84.1421203238069	81.988339496658	81.290935470535	81.6091391259046	80.2069420532118	81.5186556908517	80.4618314184067	80.1580303156329	83.0427248204656	79.7642578755794	81.0721454447691	79.5318937624947	43.1414831613653	41.6122200843706	42.2455946407546	55.3269369737182	57.6612072574262	67.9330153390205	53.6041693144835	53.4624021119308	55.6182599762134	56.5766970705981	58.390193527785	56.5289148221082	61.5110424835412	60.5920347566905	74.9676489006485	78.9765218636791	86.0573947077245	87.2086802362834
"pBAP_D1.1"	69.41966318327	74.8561541746803	57.6218624264445	67.1177182899608	77.7369285454665	60.858956012584	69.364578336707	70.5424528681443	60.0242275023071	68.8456464213872	80.7409261065548	63.1005931946754	71.6121453634855	73.631888306427	61.0582807764927	51.8200994556063	51.5728078695652	45.2316682851558	45.2780393184417	53.5656022588973	53.3697819918149	52.6865947358368	53.1607285557254	59.6269213547182	62.0760295410753	64.3245625199684	62.0213935913534	64.8217818882646	64.7611013368549	65.8716338140602	65.5524321621795	64.2300518754195	65.1498274857137	67.4593810111331	66.46117838756	84.4113003091077	83.4272137982187	70.1878419457492	71.8224348436771	40.5094880233114	40.6374477979756	0	6.31938115734045	33.8441927165309	35.0405010621161	45.7161382512743	46.5315539444007	64.9234194634682	65.1098675866434	72.0185810271768	73.7892481498872	94.6626439347052	89.6873396060929	93.788689994138	88.4312680045622	96.9458875926303	84.5454023831375	90.8161015708258	62.5043522570731	71.6946088675976	69.2172348128824	60.0155897558292	61.7072464410461	60.6412125497985	43.614369322727	49.5135574423837	47.7769228065765	81.2001696323803	77.7563778656019	75.5970187769313	78.8678255633331	76.5719875696336	79.1478805685759	74.4908771350495	73.6297592816466	77.0025553977421	73.3741408040162	75.8002980460634	75.9820465996313	52.3085551779788	51.1996338831669	51.0715055951276	46.0508116104893	47.601215477203	54.0822593688914	63.6044523926461	63.8616415608768	58.5960163511858	59.4589208395897	61.465050101148	60.0185892022788	57.1996429151122	55.82380168943	58.6432758639715	63.4417574473616	73.5134710851951	74.8783337052665
