"BT_EVT_Okae.1"	"BT_SCT_Okae.1"	"BT_TSC_Okae.1"	"BT_EVT_Okae.2"	"BT_SCT_Okae.2"	"BT_TSC_Okae.2"	"CT_EVT_Okae.1"	"CT_SCT_Okae.1"	"CT_TSC_Okae.1"	"CT_EVT_Okae.2"	"CT_SCT_Okae.2"	"CT_TSC_Okae.2"	"CT_EVT_Okae.3"	"CT_SCT_Okae.3"	"CT_TSC_Okae.3"	"n_H9.1"	"n_H9.2"	"nTE_D1.1"	"nTE_D1.2"	"nTE_D2.1"	"nTE_D2.2"	"nTE_D3.1"	"nTE_D3.2"	"nCT_P3.1"	"nCT_P3.2"	"nCT_P10.1"	"nCT_P10.2"	"nCT_P15.1"	"nCT_P15.2"	"cR_nCT_P15.1"	"cR_nCT_P15.2"	"nCT_P15_iPSC.1"	"nCT_P15_iPSC.2"	"CT_Okae.1"	"CT_Okae.2"	"nST.1"	"nST.2"	"nEVT.1"	"nEVT.2"	"pH9.1"	"pH9.2"	"pBAP_D1.1"	"pBAP_D1.2"	"pBAP_D2.1"	"pBAP_D2.2"	"pBAP_D3.1"	"pBAP_D3.2"	"CT_7wk.1"	"CT_7wk.2"	"CT_9wk.1"	"CT_11wk.1"	"H1_gt70_D8_BAP.1"	"H1_gt70_D8_BAP.2"	"H1_gt70_D8_BAP.3"	"H1_lt40_D8_BAP.1"	"H1_lt40_D8_BAP.2"	"H1_lt40_D8_BAP.3"	"H1_Yabe.1"	"H1_Yabe.2"	"H1_Yabe.3"	"H9_Shao.1"	"H9_Shao.2"	"H9_Shao.3"	"H9_amnion.1"	"H9_amnion.2"	"H9_amnion.3"	"hESC_H9_untr_0h.1"	"hESC_H9_untr_0h.2"	"hESC_H9_BMP4_8h.1"	"hESC_H9_BMP4_8h.2"	"hESC_H9_BMP4_16h.1"	"hESC_H9_BMP4_16h.2"	"hESC_H9_BMP4_24h.1"	"hESC_H9_BMP4_24h.2"	"hESC_H9_BMP4_48h.1"	"hESC_H9_BMP4_48h.2"	"hESC_H9_BMP4_72h.1"	"hESC_H9_BMP4_72h.2"
"cR_nCT_P15.2"	32.0482543418342	41.6657863579273	37.2394261179432	37.7033304614516	43.6825615440631	32.051649628391	27.6000006346437	35.8413384305547	33.1279788459995	41.4755419655165	47.3207656779284	32.7421121400276	36.946329530983	35.4585269784648	29.2505884283781	50.645209519303	51.2122680799483	41.1280145356075	41.0941350608118	36.8667909744774	36.8363633458652	31.361291977007	31.6363189591698	12.2342983449086	11.4438580738188	12.1150446827465	11.9445676057686	9.45186614427831	9.81200735396515	4.84036010463	0	12.6484577743228	12.4254534529655	27.8999448254582	27.4291422888135	36.6866194792321	37.2935037236374	25.5088308040397	25.7233252989838	54.1614811153674	54.9534141997981	47.5583010766161	47.8096992176497	42.1261562772724	41.8125976410147	38.8591225129652	38.0956084346949	37.6097540152775	36.8286125007951	40.0529867407811	44.0261113332711	28.7781553354304	34.3530622661886	32.4980735844833	27.9375533606109	27.1340968583245	26.421437739013	37.9815025789536	54.2731675661801	52.8399622506594	38.5839923963744	39.5898012908655	38.8936489034745	33.1629307314292	32.9663820092848	40.1852177895857	42.6571667337369	43.6525659663616	38.5904904335717	39.0331506778168	36.9599496657631	37.0137254921541	36.1549483578962	34.7709960473401	35.7235299116268	38.0462158167195	41.980965784643	42.5152925594876
"nCT_P15_iPSC.1"	31.360568466827	39.4801845910176	37.0253242419678	37.2296257786509	41.2258093218382	30.944889197722	26.1444433279418	33.6954069410919	31.7401271336739	40.9110616218112	44.8270037396194	32.1935064238931	36.9032582261913	34.1785400985484	28.0798107949571	48.445386891903	49.1312931531859	39.7760165562132	39.708865071867	35.9965239398667	36.0343108307839	32.1693409864277	32.3731299948105	14.3724897911836	14.852866002853	12.7238369907145	12.1558424987805	10.8859986419116	11.3786229956919	12.1029488465652	12.6484577743228	0	4.63772619573995	28.1295200999322	27.3444462754299	36.7185204631047	37.0379675967488	26.526438310266	27.1686433797962	52.1557802077347	52.9833431789373	46.2920458534727	46.5433685566591	42.0824784671995	41.7327135015853	39.6805140700617	38.8573294651879	35.6736199708555	34.9373871478799	37.8725042337144	41.6976773851146	28.8803519545793	34.2412579142176	32.5545718709137	28.0497834032996	27.7347999716234	27.2234360628741	36.9700863429822	52.2962772807798	51.0964984621551	36.6421795460491	38.445729352552	37.5189661329318	32.969230346744	33.0259381600141	42.1402084428346	40.7290363110613	41.6880036076577	36.5342748137081	37.2344609421025	35.5309651094567	35.5281947892461	35.0423012168128	33.4489074914067	36.378758286811	39.3108912492319	44.0269648945296	44.4368596401224
"nCT_P15_iPSC.2"	31.3365530428987	39.3325275034896	37.2493216751443	36.8326451233571	40.7498268220024	31.0939010775643	25.8768189449555	33.6159403365993	31.7694439053162	40.7859976150776	44.5500999578264	32.1766686871718	36.7410636600117	34.0712490299285	28.2339237212328	48.3760906535375	49.1022428706698	39.7908333707981	39.7230881496501	36.0852323125465	36.1136063897827	32.280689256195	32.4771421429841	14.464736096389	14.5998563077451	12.5982340307383	12.4027547987239	10.6449152231319	11.1351313947797	11.7560718564446	12.4254534529655	4.63772619573995	0	27.7849902170945	27.1575393558264	36.1134970660737	36.4358622217242	26.1803142354995	26.7116266509557	52.3004809824818	53.1034417640019	46.3920285300668	46.6235904560245	42.4859338256429	42.1259669854246	40.0601805912382	39.2714351230478	35.7840379204423	35.000859291433	37.7136270520385	41.7530115313318	29.1416275352251	34.1030396965345	32.4944045397659	28.512956915678	28.0914390953544	27.5779530885066	36.9413708230635	52.214991572791	51.0325568212013	36.4665643189477	38.6246458032123	37.611355585111	33.001104331534	33.1274317683169	42.3894895745084	40.7372626824022	41.6725810970903	36.5050330254	37.115222104596	35.5197059125256	35.5010471833278	35.0222871957769	33.3457826823103	36.6093518297018	39.420217036231	44.2741168340252	44.6769978383081
"CT_Okae.1"	35.0305528960728	40.7978659977327	35.4771756299532	44.4676651895543	46.2975764962866	32.7643742092996	31.3021794661732	35.7534408069084	34.0111953389156	46.6246803075252	46.0180310370017	32.8963659223907	42.7605066017686	35.1956264645242	31.1533693928734	50.1945670993394	50.7109969144851	40.8057198986417	40.7518565983286	38.604788151392	38.3345313674634	35.5839746706077	35.8511267041601	26.8508744085927	27.7611160456728	25.5105354951929	25.1250126334076	27.3776349971378	27.8556754691498	27.6750185094871	27.8999448254582	28.1295200999322	27.7849902170945	0	4.03795335925224	38.0335264360788	38.0429613090196	36.111666184564	36.6366684115995	51.3825694627686	52.1526603920617	44.4173524335195	44.5211186118129	41.7918726371284	41.4391456888764	37.992080213157	37.5768892843989	41.6522543485552	41.2111543475819	45.9153756286763	46.6920094986816	29.5380231577904	35.8253778366881	34.2460709771561	30.2268240347608	29.764061396356	28.8531766400693	36.0424862023946	54.0974057714205	52.0155061715674	40.2044530278861	39.5441258068241	38.9069660478942	36.4300949221766	36.4332173636515	42.643934092265	44.1189173331793	45.3435408183052	39.04098387343	39.1910746067312	38.9022059514485	38.4819089377892	37.5183479417996	36.4012531597464	39.461524051363	42.4171028382901	44.5589077143172	44.7157243844874
"CT_Okae.2"	34.6205618825819	40.4040979087384	34.0634045261559	44.0257225303362	46.083431735383	31.3972786450559	30.9404704658691	35.7035832711419	32.5889276382368	46.0918566233401	45.8064564354309	31.5540127720066	42.2945373264351	34.9036604366958	29.7009031077646	49.2467902951134	49.7391187637041	39.798903140112	39.7293419329085	37.6529087319692	37.4123108029356	34.6469236282032	34.9171249914162	25.9981373634906	27.0303235198438	24.6805199956419	24.2952498701	26.7278406202228	27.2140972034181	27.1968074835335	27.4291422888135	27.3444462754299	27.1575393558264	4.03795335925224	0	38.6206896152043	38.6318427621458	35.7829454323951	36.4416858737489	50.4371370899333	51.2036809266604	43.5320555800309	43.6591280872173	40.8156719529154	40.5011189011164	37.1408597482021	36.733975504167	40.739602583679	40.3177089178136	45.2362104745509	45.8318651330446	29.0413428795107	35.6874351149318	33.9663938439311	29.6088404957305	29.0899303442775	28.1994393030963	35.0024662148702	53.0559126187348	50.8725029614105	39.3900141603651	38.6563166635607	38.1138867086743	35.5454583062759	35.5874857668158	42.1038931500352	43.0542410954611	44.257807524231	38.1237390264703	38.2815089252647	38.0142948244737	37.6101524758805	36.797743764611	35.6564858627911	38.7216222060682	41.8020458392912	44.333110018125	44.516276927219
"nST.1"	37.261636818596	36.3083638523385	57.8315853683351	46.7821750427852	37.9067332292215	50.6030764746328	39.8063564869798	43.721194492426	51.4923415876465	51.4167485426737	37.9160522510428	47.9513031583184	45.7687855165617	30.2755033694783	48.5172726249259	64.2661333977043	65.1762852444042	55.0202093646598	54.9458433459494	49.3870188201746	49.2484160681769	50.7213352517538	50.825096281379	39.7592179947709	39.6059006869638	38.910920231768	38.7470812462829	38.3127617263668	38.9753963856644	36.2189675403676	36.6866194792321	36.7185204631047	36.1134970660737	38.0335264360788	38.6206896152043	0	6.55853320683365	28.1284074089149	27.7691392844727	66.9139396553432	67.9224428767938	60.1110397252587	60.2938756335484	54.9204458275211	54.2375262368918	48.9216237168786	48.2605938489023	46.847737296003	45.3157073861786	46.4415959886265	49.8890958596033	35.1503352968047	31.28773182974	31.4960153563372	41.3423008059751	37.0444103300832	37.8363692940358	54.1807690676945	70.3719591443065	69.0602655552361	52.9515409958218	53.2242510125856	51.8644788799277	48.381155246357	46.8458563438012	51.2646446560427	58.6829286070716	59.7227832154002	54.3279871859203	54.6136953119582	52.9754285638936	53.1825731273833	50.0129172808377	48.695620380849	47.9255274381847	47.5540000149301	45.6606347668761	45.1291063022581
"nST.2"	36.9379029816588	35.5057095173292	58.0418567942481	46.2142060389008	36.966775082494	50.9738345001912	39.7918045641011	43.1658884236976	51.5827185119093	50.6976654525724	36.6738123363887	48.4097229604983	45.3174700607191	29.5968789417768	48.7630786767513	63.9073892205896	64.804106830923	54.6743025108954	54.5892709355624	49.1458296884446	49.0067699855381	50.5207605412684	50.636038373281	40.0396338247475	40.079278892694	39.1698762486119	38.9628439307507	38.6869154593358	39.2524356236103	36.8542458005607	37.2935037236374	37.0379675967488	36.4358622217242	38.0429613090196	38.6318427621458	6.55853320683365	0	28.5209297142188	27.952047537565	66.6584302154633	67.6699902951827	59.6728505323812	59.8512938156904	54.5583870556136	53.865256919526	48.62528915771	47.9836351508928	46.7988827858662	45.1872917137747	46.6007896807726	49.9670704140484	35.1423666055452	31.2902569672252	31.5595558885141	41.3410631001058	37.2098902847213	37.9438205091462	53.9615686474714	70.0215807584822	68.5826442175817	52.8819950663483	53.0998963121619	51.7977081276334	48.3181899117486	46.8266918856328	51.0800785722617	58.4900431525685	59.5453910944709	54.2218506933673	54.5558712441906	52.9799457259101	53.2344649561833	49.9341582699377	48.6473386855725	47.7828983873443	47.4763330894225	45.8627944704879	45.4243048026925
"nEVT.1"	28.4737296558915	37.8580237731206	47.2290299391748	34.3971965055191	39.5122695048201	40.8837616753641	32.0030434200645	41.9109970005241	42.0654327119747	37.8120521149159	42.2262484932146	38.6675938878178	35.457165727653	31.8155470972107	38.7272554240953	55.7320649186397	56.4350718044302	45.8884075250322	45.7474153091495	39.1456765191152	39.3145685203948	37.9171980159741	37.9897527163225	27.0260873384731	27.168918085255	27.57845549016	27.1234704580161	26.8106326980764	27.3787688080536	24.9630724017096	25.5088308040397	26.526438310266	26.1803142354995	36.111666184564	35.7829454323951	28.1284074089149	28.5209297142188	0	6.13967931127883	58.6593464539047	59.6479328950327	51.8243091186638	52.0801495818204	45.7217890749361	44.9124941522744	39.494967472778	38.3103971673485	35.8583414750193	34.266020502672	37.7338096400512	41.9426713791152	29.1000252268284	29.0812263153149	27.8534231828458	32.1963227625152	27.4638851678282	28.3254948302434	45.0913175805862	60.4738201087208	59.2294376404913	43.3460575389855	44.1973493899229	43.1672506973058	37.982408568347	36.8373311956391	42.7304751754837	48.5624761187054	49.765205851352	43.8255399438255	44.0767057846988	42.4233048085146	42.943003591698	39.9814927749198	39.0423252737274	38.4936558639653	38.5386030620382	40.688832493199	40.923775386357
"nEVT.2"	29.0276847037169	38.3580356500174	48.3786011296211	34.6883759170187	39.8674976392402	42.1740802571295	32.8461292463313	42.5465398886456	43.1914480093314	38.5558359519403	42.4471225823796	39.8568081454598	36.0831698276148	32.4404381210714	39.9102551071593	56.7625261222794	57.4769600466402	46.7670674538368	46.645664733147	39.8390941768863	39.9500215727507	38.7358870704937	38.838808687514	27.8172972113142	27.6339817558055	28.000924975933	27.7370389492266	27.1859365961886	27.6424314411201	25.3150530693476	25.7233252989838	27.1686433797962	26.7116266509557	36.6366684115995	36.4416858737489	27.7691392844727	27.952047537565	6.13967931127883	0	60.4897874971212	61.4289443333791	53.4562884396992	53.7059082212757	47.0429078004577	46.1738366923289	40.6195164325064	39.412675190562	36.7112462834018	35.0567289853522	38.388097937745	42.8013074912171	29.5277634128319	28.8955876228576	27.9097529652056	32.825766374956	28.0732261963527	28.9230944410483	46.5850080302845	61.8837020799093	60.5803767603211	44.5075091459478	45.4493413261128	44.4650100498011	38.9050648771598	37.7125956306707	43.3278586212103	49.8098853808375	51.0225931667525	45.1044019959985	45.3081265317927	43.788142858113	44.2624719175634	41.2469897279273	40.3866886774917	39.491787357356	39.1213852843891	40.826098341818	40.9609172853747
"pH9.1"	51.2420715924349	55.119817442737	43.1433933528917	49.3275496590207	57.2088218595759	45.032903807384	50.120393541258	51.7767077486227	43.5938197893764	50.3116706030517	59.1228613731262	46.2762241247048	51.9847947066891	55.853032877737	44.458805324869	28.955776972643	29.4016213134496	35.546322553169	35.313861393954	46.9944475880024	46.7721271471079	43.6878244461624	43.4193378542782	48.2782577090021	49.5822898561778	51.4152801706088	50.5203932897913	51.9383161628125	51.9154855328809	53.8258273597963	54.1614811153674	52.1557802077347	52.3004809824818	51.3825694627686	50.4371370899333	66.9139396553432	66.6584302154633	58.6593464539047	60.4897874971212	0	3.91118019424403	31.0677098326916	30.9821458276925	43.8565371965221	44.4304181346681	49.8219108517466	49.8993613062793	52.8920224346653	53.2387276230855	58.9640937896091	58.5220310828097	55.1612192794651	62.5805147482571	60.814419847141	51.1229129025189	55.0826687610647	53.4132729550716	34.340609069305	27.1814408340637	26.0719398018652	32.0369593838752	32.4894476170168	32.5142358498115	46.9974925336101	51.0819408768296	64.0660917696256	29.3971093578045	29.2633669923663	31.0821347829182	31.5042565864018	32.0493100695533	31.9725594258736	37.8922671420224	38.2409254966655	57.5668716001492	63.1053234933958	73.3480259201572	74.186891678612
"pH9.2"	51.9995530089817	55.8779249190226	43.3886530312204	49.7271167123876	57.9661737269307	45.4402874992401	50.9116839114289	52.475079196627	43.9914679953181	50.725649423819	59.8781414635512	46.7220504964974	52.5822403301294	56.7380403292822	44.9382444316826	28.9150909561534	29.2570951793249	35.6540237232124	35.4858093568353	47.39029938695	47.1438952008083	44.0200220325298	43.7444259851137	49.0290528515547	50.2867018496423	52.1438504587084	51.2731120836517	52.7033444835232	52.6580384843417	54.6369340882747	54.9534141997981	52.9833431789373	53.1034417640019	52.1526603920617	51.2036809266604	67.9224428767938	67.6699902951827	59.6479328950327	61.4289443333791	3.91118019424403	0	31.2841776784424	31.1470804568217	44.2541885557869	44.8092796996343	50.535083641503	50.5992671219627	53.3972066591363	53.7920009271361	59.466066625471	58.9886293347031	56.1593790777152	63.5529172319308	61.7843176549828	51.9440876857397	55.9858808765321	54.2532516291144	34.6311654278527	26.4098364103498	25.4222497466699	32.4550177913534	32.9398430563332	33.0624929240542	47.4730334227903	51.6641871862486	64.6091628140237	29.3560703305585	29.1928378369541	31.2642244747455	31.6314927079949	32.5400128541076	32.3700594614389	38.5796084470529	38.9659506038747	58.2209099828219	63.7364889081634	74.2618175870701	75.089032107862
"pBAP_D1.1"	43.3002717449433	47.7815484184112	36.7528457707428	44.6046726921499	52.8591951810845	37.5052951927662	44.1141782528643	46.1733789191847	37.6133003519988	46.256993576522	54.2115292272244	38.9860114240341	47.638031414211	47.7763322673746	37.9985879917014	36.2761406225364	36.3596108923001	27.7823685034269	27.7159459368226	36.917504327766	36.6330863475291	35.7981595214097	35.7769686846863	42.4168385856254	43.8944705638378	45.1205388804407	44.1554173439363	46.1938857472491	46.171456924423	47.3172525186671	47.5583010766161	46.2920458534727	46.3920285300668	44.4173524335195	43.5320555800309	60.1110397252587	59.6728505323812	51.8243091186638	53.4562884396992	31.0677098326916	31.2841776784424	0	2.40544264996985	27.5545478286686	28.2863006745063	35.8646685423703	36.1277061885426	46.8450693261595	47.0443894857241	52.6190794601029	52.8656509546165	45.5318700951184	53.6378182713534	51.8025676453029	41.8795683328881	44.5694103713988	42.8622659125672	26.2496096215478	35.3937764238809	33.4537919290703	36.6643321520525	35.2813181793012	35.4152447151925	35.3855969928759	38.2575565524296	49.0295303528272	37.4690275318453	37.8157424208567	32.3683914615607	32.6518285568644	32.6180155363059	32.7571924272059	29.4188550496276	29.6507778846147	41.2728323719257	47.5496074547858	61.3543786434039	62.4104749746615
"pBAP_D1.2"	43.5224513635827	47.9427498985061	36.9359750666082	44.5949372957394	52.9601294443589	37.7505571224457	44.340482548235	46.3672154437023	37.8591290487109	46.236222508962	54.2420625331842	39.2295895869756	47.8635974480658	48.0959178696165	38.2562043403751	36.1135373611158	36.1972548593785	27.758738088023	27.6776066788743	37.1163393449649	36.8213683027888	36.0477433423484	36.0102605966071	42.6588873050168	44.1036624943997	45.3871324810937	44.4204878509008	46.452021945785	46.4138304732026	47.5734200152109	47.8096992176497	46.5433685566591	46.6235904560245	44.5211186118129	43.6591280872173	60.2938756335484	59.8512938156904	52.0801495818204	53.7059082212757	30.9821458276925	31.1470804568217	2.40544264996985	0	27.9815460661632	28.6645962740464	36.3468277944183	36.5834337691332	47.0139552013628	47.2207672703335	52.8213353193389	53.1127506401202	45.901615383782	53.8673320280459	52.0741216697838	42.2669330140903	44.9809707507515	43.2178328379903	26.2529641209463	35.1378859118969	33.2206576223166	36.6161724283594	35.5100893265366	35.518093105803	35.6221172238133	38.5291475809578	49.3686335435427	37.4684921125204	37.8014057211686	32.4074232943898	32.6345150232788	32.6569389251228	32.6857480895903	29.5595984122716	29.7727950515567	41.6876583415191	47.9675752587903	61.8360513801974	62.8344194952613
"pBAP_D2.1"	39.0589617533289	45.2472827349726	37.0812597443754	43.6922729300595	49.6569570464753	35.4149016254586	41.5358108799324	46.0334414778433	36.9427158375702	45.3627072729442	51.4175472698637	36.4943980754066	44.580138321018	43.0715988377921	35.444234180652	45.274990248244	45.3189163929681	31.716702717001	31.8825317016566	33.2082313827633	33.0753415686363	32.383830196714	32.4163347370177	38.6625073718559	40.305419447026	41.0396589169288	39.9741528919938	41.965315761189	42.0587007888104	42.0754786961677	42.1261562772724	42.0824784671995	42.4859338256429	41.7918726371284	40.8156719529154	54.9204458275211	54.5583870556136	45.7217890749361	47.0429078004577	43.8565371965221	44.2541885557869	27.5545478286686	27.9815460661632	0	3.77395370951898	19.5180191950253	20.1569129990992	42.0959354029067	42.0304658297464	47.4461111761017	47.8629927952589	36.0818721729293	44.7702823503168	42.438180630304	33.5344120872952	34.4910001477972	32.6517494227945	30.2503974163023	48.1101360692807	46.0631457406211	41.726230834445	40.3050086102385	40.0720349715609	30.1442175110444	29.822364674091	35.9129193572909	42.3651029812221	43.0069573265576	38.0924957666825	38.2787686028202	36.9438848902	37.5188645471958	35.1133472651214	35.0127635828625	31.8955783686501	33.9398371562664	48.9070050836368	49.9147982314994
"pBAP_D2.2"	38.5472118490554	44.6424253238613	37.0354633895954	43.1393208459185	48.901175857187	35.1358606864659	41.4261010383458	45.9760499371071	36.9692987175909	44.9889292883447	50.7734035499769	36.1959422550247	44.3207513789479	42.4190648969494	35.2668349063721	45.4932168908721	45.5508376662478	31.4477454285922	31.5902783988766	32.1168165703702	31.9856960878968	31.8989943832075	31.9142241817402	38.361981151401	39.956552968431	40.5826475003549	39.5308765108032	41.5770638493532	41.6858389766663	41.7687285937508	41.8125976410147	41.7327135015853	42.1259669854246	41.4391456888764	40.5011189011164	54.2375262368918	53.865256919526	44.9124941522744	46.1738366923289	44.4304181346681	44.8092796996343	28.2863006745063	28.6645962740464	3.77395370951898	0	18.5931233645579	18.9103762186627	41.42110044069	41.3139413516865	46.8741153752481	47.4435103900828	35.3634310784459	43.6890737570812	41.4300722904341	33.0632096168673	33.7295292015785	31.9916781796355	30.4261279339397	48.4683877132623	46.4403230733936	41.3906479672617	40.4614021359003	40.1510341656072	29.6774442763858	29.2940819188183	35.5003232731771	42.5338328788844	43.1910486337586	37.9962070351809	38.1315446957426	36.9738813912709	37.5500941473219	34.8862772467371	34.8215305696505	31.557198099648	33.3882881914477	48.2388321750556	49.2157394369694
"pBAP_D3.1"	36.5955059293139	43.2601369599209	37.8502951713819	44.989075307111	48.7774844832274	35.1885164829921	39.4187442013431	44.2462389428962	37.6865077475359	46.5214026632618	50.0373861064403	35.4813594342625	44.3286097227019	38.8098705777396	35.2956444366117	51.4553518738154	51.5398389703637	37.3568329993942	37.3773939361066	33.0739379191734	32.998378190579	33.3297428247635	33.7354528150877	36.37320068272	37.8753852041294	38.3384902696861	37.1262256806479	39.646513732784	40.0903511205169	38.7919834159183	38.8591225129652	39.6805140700617	40.0601805912382	37.992080213157	37.1408597482021	48.9216237168786	48.62528915771	39.494967472778	40.6195164325064	49.8219108517466	50.535083641503	35.8646685423703	36.3468277944183	19.5180191950253	18.5931233645579	0	3.42023987833699	39.9852066719494	39.5277666019873	45.1994327464358	44.8883010872941	28.2069177823989	38.7992983926882	36.1529756935108	27.1721420173879	26.9191009389461	25.5383856288995	34.5925933084984	55.6105461768703	53.3538370145455	43.6167075570243	42.1152342386487	41.607400324544	30.8535667589514	29.1783867759569	31.6794240284049	46.6216891888613	47.5304494479993	41.8451771293416	42.1664718339163	40.313230700545	41.0938293612775	36.4540818692027	36.5754076083532	31.8048617694322	31.5385776972502	38.4159908108629	39.459364507726
"pBAP_D3.2"	35.8936500363294	42.6755424150923	37.5032188670711	44.1214926446839	48.0153269629983	34.6933692529132	38.8790945646465	43.8879757313573	37.3240431186242	45.7961795585865	49.3784633242056	34.9187839397955	43.7376022109639	38.1071142629669	34.8030417115241	51.3152908406636	51.4174537158471	37.0080222052086	37.0109880396001	32.1719572515735	32.0896919575403	32.5670537734998	32.97084887607	35.5358722336122	37.0089545735688	37.4340630730615	36.2256139109183	38.7739912207487	39.1973552748289	38.0302733297752	38.0956084346949	38.8573294651879	39.2714351230478	37.5768892843989	36.733975504167	48.2605938489023	47.9836351508928	38.3103971673485	39.412675190562	49.8993613062793	50.5992671219627	36.1277061885426	36.5834337691332	20.1569129990992	18.9103762186627	3.42023987833699	0	39.0662337487883	38.6265959719187	44.3576983647503	44.1480616443323	27.5108540128026	37.8871742472801	35.2760595372339	26.5699290681936	26.0242724035219	24.7994910102117	34.4481144927293	55.3252992437142	53.1656010740471	43.1363158008092	41.9393787394394	41.3756202023377	30.2063790190385	28.5556404295856	31.2653593254736	46.31193682496	47.2046774220389	41.383187573656	41.6978720796707	39.9325362293001	40.7015595206407	36.0052343556661	36.123486036096	31.2046670057029	30.9662716498699	37.9742992486917	38.9827268861884
"CT_7wk.1"	36.1538811472338	40.9823503107975	42.3096921180291	41.0178422306726	41.7146234773452	37.1880312302823	40.2272037585486	45.6192149702533	38.9081117656072	43.6550862774617	45.3039075423641	34.6325142443846	45.1224678716431	39.3063282507995	35.4928384654192	50.5557987016931	51.1298577851115	41.3887888486346	41.3549224016555	38.9031644588478	38.8686179502395	39.4511595785552	39.459223734402	36.1157414701758	36.7154480830639	37.5055342478889	36.9410547220407	37.4912321364003	37.4918700794679	37.1596087244569	37.6097540152775	35.6736199708555	35.7840379204423	41.6522543485552	40.739602583679	46.847737296003	46.7988827858662	35.8583414750193	36.7112462834018	52.8920224346653	53.3972066591363	46.8450693261595	47.0139552013628	42.0959354029067	41.42110044069	39.9852066719494	39.0662337487883	0	4.7103549761743	20.4526832244558	19.6680540726421	32.9486160009406	35.98095043945	34.2422407032639	33.6725897341622	31.6806577290671	31.2808098645895	40.8219786893335	53.2054315108427	51.861695043875	42.1204871902191	43.8740755865187	43.1747067530533	36.0361835001641	35.7235625531773	43.4193750618809	44.53472322152	45.4408585790364	40.9250709728115	41.6057996401084	40.2806579077732	40.2523122853644	38.4223260035986	36.9963657370736	40.3702961756261	40.9716643597385	47.5564464695693	48.2120368923591
"CT_7wk.2"	34.6541711770891	39.6810609554538	42.6646331354515	40.0048073697894	40.1952568914401	37.2396834397702	39.2883635713292	44.9416646730864	38.9375322487931	42.5630570182848	43.8164879085946	34.4599394419259	43.9914759655455	37.9676271605531	35.4273916687981	50.8490764453022	51.4655213078523	41.6281720026757	41.5551036608275	38.7618558019305	38.7530367059614	39.4338816767733	39.4311907816949	35.6455407874843	36.2125919111854	36.8708467446678	36.3320236752138	36.8124303127583	36.8682899055953	36.4188813841137	36.8286125007951	34.9373871478799	35.000859291433	41.2111543475819	40.3177089178136	45.3157073861786	45.1872917137747	34.266020502672	35.0567289853522	53.2387276230855	53.7920009271361	47.0443894857241	47.2207672703335	42.0304658297464	41.3139413516865	39.5277666019873	38.6265959719187	4.7103549761743	0	20.2765282647679	20.3036229205978	32.0542768153764	34.770514821354	33.0523965496617	33.1802717394151	30.9233269768625	30.6566694294114	41.059949089008	53.7541425414869	52.2907263645382	42.188578687199	43.9529071679911	43.1749021450178	35.9325507402373	35.4942102197457	43.0625656942078	44.7535989301147	45.6847683486331	40.9916130801591	41.6245316894832	40.2934649312092	40.3858945150767	38.3886294096263	36.9748514101625	40.1283460774536	40.5870999905566	46.8662867395619	47.4511280326182
"CT_9wk.1"	40.4746902358046	44.4197355779708	48.489746648512	44.5843042763452	42.0210731953447	41.4078067386907	42.5171137452898	47.6661967408113	42.631523947734	49.8024403526173	48.7022598570016	40.307194814387	49.1964908449082	42.4120325487755	39.6437043923593	56.0239644254139	56.7613923765462	47.7401564527202	47.6945191129083	43.7539330290184	43.7145527569816	44.4872436418975	44.4446111743918	39.8908790334826	40.0176952847463	40.3407038096897	39.9268505393119	40.4312903456276	40.2981955895943	39.6642120231759	40.0529867407811	37.8725042337144	37.7136270520385	45.9153756286763	45.2362104745509	46.4415959886265	46.6007896807726	37.7338096400512	38.388097937745	58.9640937896091	59.466066625471	52.6190794601029	52.8213353193389	47.4461111761017	46.8741153752481	45.1994327464358	44.3576983647503	20.4526832244558	20.2765282647679	0	17.5923638197246	37.33956898775	38.4178788428469	37.2078565157725	38.9932254048096	36.667658370199	36.5772767357905	46.960847789873	59.5980444925082	58.1431127564831	46.9679001618073	48.6247201679654	48.0243910647281	40.341957986149	39.7259735655315	46.4166815172649	49.4197538069146	50.3388101003444	46.2825887931074	46.9749258371664	45.277998665061	45.2986536213709	43.700385421779	41.809040450913	43.433287253665	43.5853431941235	49.2850732545196	49.6674776558337
